"","concat","count","sampleorigin","cluster","prop","condid","group","cellgroup"
"597","INCOV109-BL|2",14,"INCOV109-BL","Expanded",0.297872340425532,"Mild_76","Mild","Expanded_Mild"
"598","INCOV109-BL|3",3,"INCOV109-BL","Expanded",0.0638297872340425,"Mild_76","Mild","Expanded_Mild"
"599","INCOV109-BL|5",6,"INCOV109-BL","Expanded",0.127659574468085,"Mild_76","Mild","Expanded_Mild"
"600","INCOV110-AC|0",25,"INCOV110-AC","Expanded",0.14367816091954,"Mild_77","Mild","Expanded_Mild"
"601","INCOV110-AC|10",11,"INCOV110-AC","Expanded",0.0632183908045977,"Mild_77","Mild","Expanded_Mild"
"602","INCOV110-AC|13",1,"INCOV110-AC","Expanded",0.00574712643678161,"Mild_77","Mild","Expanded_Mild"
"603","INCOV110-AC|2",16,"INCOV110-AC","Expanded",0.0919540229885057,"Mild_77","Mild","Expanded_Mild"
"604","INCOV110-AC|3",22,"INCOV110-AC","Expanded",0.126436781609195,"Mild_77","Mild","Expanded_Mild"
"605","INCOV110-AC|5",19,"INCOV110-AC","Expanded",0.109195402298851,"Mild_77","Mild","Expanded_Mild"
"606","INCOV110-AC|9",3,"INCOV110-AC","Expanded",0.0172413793103448,"Mild_77","Mild","Expanded_Mild"
"607","INCOV110-BL|0",33,"INCOV110-BL","Expanded",0.135245901639344,"Mild_78","Mild","Expanded_Mild"
"608","INCOV110-BL|10",13,"INCOV110-BL","Expanded",0.0532786885245902,"Mild_78","Mild","Expanded_Mild"
"609","INCOV110-BL|13",2,"INCOV110-BL","Expanded",0.00819672131147541,"Mild_78","Mild","Expanded_Mild"
"610","INCOV110-BL|14",1,"INCOV110-BL","Expanded",0.00409836065573771,"Mild_78","Mild","Expanded_Mild"
"611","INCOV110-BL|2",38,"INCOV110-BL","Expanded",0.155737704918033,"Mild_78","Mild","Expanded_Mild"
"612","INCOV110-BL|3",16,"INCOV110-BL","Expanded",0.0655737704918033,"Mild_78","Mild","Expanded_Mild"
"613","INCOV110-BL|5",10,"INCOV110-BL","Expanded",0.040983606557377,"Mild_78","Mild","Expanded_Mild"
"614","INCOV110-BL|7",15,"INCOV110-BL","Expanded",0.0614754098360656,"Mild_78","Mild","Expanded_Mild"
"615","INCOV110-BL|9",5,"INCOV110-BL","Expanded",0.0204918032786885,"Mild_78","Mild","Expanded_Mild"
"616","INCOV112-AC|0",42,"INCOV112-AC","Expanded",0.162162162162162,"Mild_79","Mild","Expanded_Mild"
"617","INCOV112-AC|10",1,"INCOV112-AC","Expanded",0.00386100386100386,"Mild_79","Mild","Expanded_Mild"
"618","INCOV112-AC|2",1,"INCOV112-AC","Expanded",0.00386100386100386,"Mild_79","Mild","Expanded_Mild"
"619","INCOV112-AC|3",4,"INCOV112-AC","Expanded",0.0154440154440154,"Mild_79","Mild","Expanded_Mild"
"620","INCOV112-AC|5",11,"INCOV112-AC","Expanded",0.0424710424710425,"Mild_79","Mild","Expanded_Mild"
"621","INCOV078-AC|0",15,"INCOV078-AC","Expanded",0.1,"Mild_8","Mild","Expanded_Mild"
"622","INCOV078-AC|10",1,"INCOV078-AC","Expanded",0.00666666666666667,"Mild_8","Mild","Expanded_Mild"
"623","INCOV078-AC|2",20,"INCOV078-AC","Expanded",0.133333333333333,"Mild_8","Mild","Expanded_Mild"
"624","INCOV078-AC|3",13,"INCOV078-AC","Expanded",0.0866666666666667,"Mild_8","Mild","Expanded_Mild"
"625","INCOV078-AC|5",42,"INCOV078-AC","Expanded",0.28,"Mild_8","Mild","Expanded_Mild"
"626","INCOV112-BL|0",41,"INCOV112-BL","Expanded",0.186363636363636,"Mild_80","Mild","Expanded_Mild"
"627","INCOV112-BL|13",1,"INCOV112-BL","Expanded",0.00454545454545455,"Mild_80","Mild","Expanded_Mild"
"628","INCOV112-BL|2",1,"INCOV112-BL","Expanded",0.00454545454545455,"Mild_80","Mild","Expanded_Mild"
"629","INCOV112-BL|3",4,"INCOV112-BL","Expanded",0.0181818181818182,"Mild_80","Mild","Expanded_Mild"
"630","INCOV112-BL|5",5,"INCOV112-BL","Expanded",0.0227272727272727,"Mild_80","Mild","Expanded_Mild"
"631","INCOV113-AC|0",54,"INCOV113-AC","Expanded",0.266009852216749,"Mild_81","Mild","Expanded_Mild"
"632","INCOV113-AC|13",2,"INCOV113-AC","Expanded",0.00985221674876847,"Mild_81","Mild","Expanded_Mild"
"633","INCOV113-AC|3",2,"INCOV113-AC","Expanded",0.00985221674876847,"Mild_81","Mild","Expanded_Mild"
"634","INCOV113-AC|5",1,"INCOV113-AC","Expanded",0.00492610837438424,"Mild_81","Mild","Expanded_Mild"
"635","INCOV113-BL|0",36,"INCOV113-BL","Expanded",0.184615384615385,"Mild_82","Mild","Expanded_Mild"
"636","INCOV113-BL|10",6,"INCOV113-BL","Expanded",0.0307692307692308,"Mild_82","Mild","Expanded_Mild"
"637","INCOV113-BL|13",1,"INCOV113-BL","Expanded",0.00512820512820513,"Mild_82","Mild","Expanded_Mild"
"638","INCOV113-BL|5",4,"INCOV113-BL","Expanded",0.0205128205128205,"Mild_82","Mild","Expanded_Mild"
"639","INCOV113-BL|7",2,"INCOV113-BL","Expanded",0.0102564102564103,"Mild_82","Mild","Expanded_Mild"
"640","INCOV114-BL|0",34,"INCOV114-BL","Expanded",0.28099173553719,"Mild_83","Mild","Expanded_Mild"
"641","INCOV114-BL|10",2,"INCOV114-BL","Expanded",0.0165289256198347,"Mild_83","Mild","Expanded_Mild"
"642","INCOV114-BL|2",11,"INCOV114-BL","Expanded",0.0909090909090909,"Mild_83","Mild","Expanded_Mild"
"643","INCOV114-BL|3",9,"INCOV114-BL","Expanded",0.0743801652892562,"Mild_83","Mild","Expanded_Mild"
"644","INCOV114-BL|5",6,"INCOV114-BL","Expanded",0.0495867768595041,"Mild_83","Mild","Expanded_Mild"
"645","INCOV114-BL|7",6,"INCOV114-BL","Expanded",0.0495867768595041,"Mild_83","Mild","Expanded_Mild"
"646","INCOV116-AC|0",27,"INCOV116-AC","Expanded",0.162650602409639,"Mild_84","Mild","Expanded_Mild"
"647","INCOV116-AC|10",2,"INCOV116-AC","Expanded",0.0120481927710843,"Mild_84","Mild","Expanded_Mild"
"648","INCOV116-AC|13",2,"INCOV116-AC","Expanded",0.0120481927710843,"Mild_84","Mild","Expanded_Mild"
"649","INCOV116-AC|2",1,"INCOV116-AC","Expanded",0.00602409638554217,"Mild_84","Mild","Expanded_Mild"
"650","INCOV116-AC|3",7,"INCOV116-AC","Expanded",0.0421686746987952,"Mild_84","Mild","Expanded_Mild"
"651","INCOV116-AC|5",17,"INCOV116-AC","Expanded",0.102409638554217,"Mild_84","Mild","Expanded_Mild"
"652","INCOV116-BL|0",32,"INCOV116-BL","Expanded",0.0896358543417367,"Mild_85","Mild","Expanded_Mild"
"653","INCOV116-BL|10",2,"INCOV116-BL","Expanded",0.00560224089635854,"Mild_85","Mild","Expanded_Mild"
"654","INCOV116-BL|13",1,"INCOV116-BL","Expanded",0.00280112044817927,"Mild_85","Mild","Expanded_Mild"
"655","INCOV116-BL|2",2,"INCOV116-BL","Expanded",0.00560224089635854,"Mild_85","Mild","Expanded_Mild"
"656","INCOV116-BL|3",11,"INCOV116-BL","Expanded",0.030812324929972,"Mild_85","Mild","Expanded_Mild"
"657","INCOV116-BL|5",29,"INCOV116-BL","Expanded",0.0812324929971989,"Mild_85","Mild","Expanded_Mild"
"658","INCOV116-BL|7",1,"INCOV116-BL","Expanded",0.00280112044817927,"Mild_85","Mild","Expanded_Mild"
"659","INCOV119-BL|0",18,"INCOV119-BL","Expanded",0.073469387755102,"Mild_86","Mild","Expanded_Mild"
"660","INCOV119-BL|10",3,"INCOV119-BL","Expanded",0.0122448979591837,"Mild_86","Mild","Expanded_Mild"
"661","INCOV119-BL|13",1,"INCOV119-BL","Expanded",0.00408163265306122,"Mild_86","Mild","Expanded_Mild"
"662","INCOV119-BL|2",25,"INCOV119-BL","Expanded",0.102040816326531,"Mild_86","Mild","Expanded_Mild"
"663","INCOV119-BL|3",30,"INCOV119-BL","Expanded",0.122448979591837,"Mild_86","Mild","Expanded_Mild"
"664","INCOV119-BL|5",70,"INCOV119-BL","Expanded",0.285714285714286,"Mild_86","Mild","Expanded_Mild"
"665","INCOV119-BL|7",8,"INCOV119-BL","Expanded",0.0326530612244898,"Mild_86","Mild","Expanded_Mild"
"666","INCOV119-BL|9",1,"INCOV119-BL","Expanded",0.00408163265306122,"Mild_86","Mild","Expanded_Mild"
"667","INCOV120-AC|0",101,"INCOV120-AC","Expanded",0.275204359673025,"Mild_87","Mild","Expanded_Mild"
"668","INCOV120-AC|10",2,"INCOV120-AC","Expanded",0.00544959128065395,"Mild_87","Mild","Expanded_Mild"
"669","INCOV120-AC|2",7,"INCOV120-AC","Expanded",0.0190735694822888,"Mild_87","Mild","Expanded_Mild"
"670","INCOV120-AC|3",53,"INCOV120-AC","Expanded",0.14441416893733,"Mild_87","Mild","Expanded_Mild"
"671","INCOV120-AC|5",71,"INCOV120-AC","Expanded",0.193460490463215,"Mild_87","Mild","Expanded_Mild"
"672","INCOV120-AC|9",8,"INCOV120-AC","Expanded",0.0217983651226158,"Mild_87","Mild","Expanded_Mild"
"673","INCOV120-BL|0",96,"INCOV120-BL","Expanded",0.233009708737864,"Mild_88","Mild","Expanded_Mild"
"674","INCOV120-BL|13",3,"INCOV120-BL","Expanded",0.00728155339805825,"Mild_88","Mild","Expanded_Mild"
"675","INCOV120-BL|2",4,"INCOV120-BL","Expanded",0.00970873786407767,"Mild_88","Mild","Expanded_Mild"
"676","INCOV120-BL|3",48,"INCOV120-BL","Expanded",0.116504854368932,"Mild_88","Mild","Expanded_Mild"
"677","INCOV120-BL|5",51,"INCOV120-BL","Expanded",0.12378640776699,"Mild_88","Mild","Expanded_Mild"
"678","INCOV120-BL|7",4,"INCOV120-BL","Expanded",0.00970873786407767,"Mild_88","Mild","Expanded_Mild"
"679","INCOV120-BL|9",7,"INCOV120-BL","Expanded",0.0169902912621359,"Mild_88","Mild","Expanded_Mild"
"680","INCOV122-AC|0",108,"INCOV122-AC","Expanded",0.266009852216749,"Mild_89","Mild","Expanded_Mild"
"681","INCOV122-AC|10",6,"INCOV122-AC","Expanded",0.0147783251231527,"Mild_89","Mild","Expanded_Mild"
"682","INCOV122-AC|13",5,"INCOV122-AC","Expanded",0.0123152709359606,"Mild_89","Mild","Expanded_Mild"
"683","INCOV122-AC|2",8,"INCOV122-AC","Expanded",0.0197044334975369,"Mild_89","Mild","Expanded_Mild"
"684","INCOV122-AC|3",29,"INCOV122-AC","Expanded",0.0714285714285714,"Mild_89","Mild","Expanded_Mild"
"685","INCOV122-AC|5",37,"INCOV122-AC","Expanded",0.0911330049261084,"Mild_89","Mild","Expanded_Mild"
"686","INCOV122-AC|7",2,"INCOV122-AC","Expanded",0.00492610837438424,"Mild_89","Mild","Expanded_Mild"
"687","INCOV122-AC|9",2,"INCOV122-AC","Expanded",0.00492610837438424,"Mild_89","Mild","Expanded_Mild"
"688","INCOV078-BL|0",14,"INCOV078-BL","Expanded",0.0625,"Mild_9","Mild","Expanded_Mild"
"689","INCOV078-BL|10",2,"INCOV078-BL","Expanded",0.00892857142857143,"Mild_9","Mild","Expanded_Mild"
"690","INCOV078-BL|2",13,"INCOV078-BL","Expanded",0.0580357142857143,"Mild_9","Mild","Expanded_Mild"
"691","INCOV078-BL|3",36,"INCOV078-BL","Expanded",0.160714285714286,"Mild_9","Mild","Expanded_Mild"
"692","INCOV078-BL|5",57,"INCOV078-BL","Expanded",0.254464285714286,"Mild_9","Mild","Expanded_Mild"
"693","INCOV078-BL|9",1,"INCOV078-BL","Expanded",0.00446428571428571,"Mild_9","Mild","Expanded_Mild"
"694","INCOV122-BL|0",55,"INCOV122-BL","Expanded",0.207547169811321,"Mild_90","Mild","Expanded_Mild"
"695","INCOV122-BL|10",8,"INCOV122-BL","Expanded",0.030188679245283,"Mild_90","Mild","Expanded_Mild"
"696","INCOV122-BL|2",13,"INCOV122-BL","Expanded",0.0490566037735849,"Mild_90","Mild","Expanded_Mild"
"697","INCOV122-BL|3",15,"INCOV122-BL","Expanded",0.0566037735849057,"Mild_90","Mild","Expanded_Mild"
"698","INCOV122-BL|5",22,"INCOV122-BL","Expanded",0.0830188679245283,"Mild_90","Mild","Expanded_Mild"
"699","INCOV122-BL|7",1,"INCOV122-BL","Expanded",0.00377358490566038,"Mild_90","Mild","Expanded_Mild"
"700","INCOV122-BL|9",1,"INCOV122-BL","Expanded",0.00377358490566038,"Mild_90","Mild","Expanded_Mild"
"701","INCOV123-AC|0",90,"INCOV123-AC","Expanded",0.342205323193916,"Mild_91","Mild","Expanded_Mild"
"702","INCOV123-AC|10",3,"INCOV123-AC","Expanded",0.0114068441064639,"Mild_91","Mild","Expanded_Mild"
"703","INCOV123-AC|13",4,"INCOV123-AC","Expanded",0.0152091254752852,"Mild_91","Mild","Expanded_Mild"
"704","INCOV123-AC|2",3,"INCOV123-AC","Expanded",0.0114068441064639,"Mild_91","Mild","Expanded_Mild"
"705","INCOV123-AC|3",23,"INCOV123-AC","Expanded",0.0874524714828897,"Mild_91","Mild","Expanded_Mild"
"706","INCOV123-AC|5",40,"INCOV123-AC","Expanded",0.152091254752852,"Mild_91","Mild","Expanded_Mild"
"707","INCOV123-AC|9",9,"INCOV123-AC","Expanded",0.0342205323193916,"Mild_91","Mild","Expanded_Mild"
"708","INCOV123-BL|0",80,"INCOV123-BL","Expanded",0.260586319218241,"Mild_92","Mild","Expanded_Mild"
"709","INCOV123-BL|10",2,"INCOV123-BL","Expanded",0.00651465798045603,"Mild_92","Mild","Expanded_Mild"
"710","INCOV123-BL|13",3,"INCOV123-BL","Expanded",0.00977198697068404,"Mild_92","Mild","Expanded_Mild"
"711","INCOV123-BL|2",9,"INCOV123-BL","Expanded",0.0293159609120521,"Mild_92","Mild","Expanded_Mild"
"712","INCOV123-BL|3",31,"INCOV123-BL","Expanded",0.100977198697068,"Mild_92","Mild","Expanded_Mild"
"713","INCOV123-BL|5",50,"INCOV123-BL","Expanded",0.162866449511401,"Mild_92","Mild","Expanded_Mild"
"714","INCOV123-BL|7",2,"INCOV123-BL","Expanded",0.00651465798045603,"Mild_92","Mild","Expanded_Mild"
"715","INCOV123-BL|9",11,"INCOV123-BL","Expanded",0.0358306188925081,"Mild_92","Mild","Expanded_Mild"
"716","INCOV124-AC|0",105,"INCOV124-AC","Expanded",0.327102803738318,"Mild_93","Mild","Expanded_Mild"
"717","INCOV124-AC|10",5,"INCOV124-AC","Expanded",0.0155763239875389,"Mild_93","Mild","Expanded_Mild"
"718","INCOV124-AC|13",3,"INCOV124-AC","Expanded",0.00934579439252336,"Mild_93","Mild","Expanded_Mild"
"719","INCOV124-AC|2",43,"INCOV124-AC","Expanded",0.133956386292835,"Mild_93","Mild","Expanded_Mild"
"720","INCOV124-AC|3",92,"INCOV124-AC","Expanded",0.286604361370716,"Mild_93","Mild","Expanded_Mild"
"721","INCOV124-AC|5",34,"INCOV124-AC","Expanded",0.105919003115265,"Mild_93","Mild","Expanded_Mild"
"722","INCOV124-AC|7",2,"INCOV124-AC","Expanded",0.00623052959501558,"Mild_93","Mild","Expanded_Mild"
"723","INCOV124-AC|9",2,"INCOV124-AC","Expanded",0.00623052959501558,"Mild_93","Mild","Expanded_Mild"
"724","INCOV126-AC|0",109,"INCOV126-AC","Expanded",0.225672877846791,"Mild_94","Mild","Expanded_Mild"
"725","INCOV126-AC|13",2,"INCOV126-AC","Expanded",0.0041407867494824,"Mild_94","Mild","Expanded_Mild"
"726","INCOV126-AC|2",10,"INCOV126-AC","Expanded",0.020703933747412,"Mild_94","Mild","Expanded_Mild"
"727","INCOV126-AC|3",46,"INCOV126-AC","Expanded",0.0952380952380952,"Mild_94","Mild","Expanded_Mild"
"728","INCOV126-AC|5",157,"INCOV126-AC","Expanded",0.325051759834369,"Mild_94","Mild","Expanded_Mild"
"729","INCOV126-AC|9",1,"INCOV126-AC","Expanded",0.0020703933747412,"Mild_94","Mild","Expanded_Mild"
"730","INCOV126-BL|0",75,"INCOV126-BL","Expanded",0.142585551330798,"Mild_95","Mild","Expanded_Mild"
"731","INCOV126-BL|10",3,"INCOV126-BL","Expanded",0.00570342205323194,"Mild_95","Mild","Expanded_Mild"
"732","INCOV126-BL|13",5,"INCOV126-BL","Expanded",0.00950570342205323,"Mild_95","Mild","Expanded_Mild"
"733","INCOV126-BL|2",10,"INCOV126-BL","Expanded",0.0190114068441065,"Mild_95","Mild","Expanded_Mild"
"734","INCOV126-BL|3",62,"INCOV126-BL","Expanded",0.11787072243346,"Mild_95","Mild","Expanded_Mild"
"735","INCOV126-BL|5",172,"INCOV126-BL","Expanded",0.326996197718631,"Mild_95","Mild","Expanded_Mild"
"736","INCOV126-BL|7",3,"INCOV126-BL","Expanded",0.00570342205323194,"Mild_95","Mild","Expanded_Mild"
"737","INCOV127-AC|0",27,"INCOV127-AC","Expanded",0.139896373056995,"Mild_96","Mild","Expanded_Mild"
"738","INCOV127-AC|2",7,"INCOV127-AC","Expanded",0.0362694300518135,"Mild_96","Mild","Expanded_Mild"
"739","INCOV127-AC|3",1,"INCOV127-AC","Expanded",0.00518134715025907,"Mild_96","Mild","Expanded_Mild"
"740","INCOV127-AC|5",35,"INCOV127-AC","Expanded",0.181347150259067,"Mild_96","Mild","Expanded_Mild"
"741","INCOV127-AC|9",3,"INCOV127-AC","Expanded",0.0155440414507772,"Mild_96","Mild","Expanded_Mild"
"742","INCOV127-BL|0",31,"INCOV127-BL","Expanded",0.256198347107438,"Mild_97","Mild","Expanded_Mild"
"743","INCOV127-BL|2",4,"INCOV127-BL","Expanded",0.0330578512396694,"Mild_97","Mild","Expanded_Mild"
"744","INCOV127-BL|3",2,"INCOV127-BL","Expanded",0.0165289256198347,"Mild_97","Mild","Expanded_Mild"
"745","INCOV127-BL|5",17,"INCOV127-BL","Expanded",0.140495867768595,"Mild_97","Mild","Expanded_Mild"
"746","INCOV127-BL|7",2,"INCOV127-BL","Expanded",0.0165289256198347,"Mild_97","Mild","Expanded_Mild"
"747","INCOV128-AC|0",202,"INCOV128-AC","Expanded",0.534391534391534,"Mild_98","Mild","Expanded_Mild"
"748","INCOV128-AC|10",9,"INCOV128-AC","Expanded",0.0238095238095238,"Mild_98","Mild","Expanded_Mild"
"749","INCOV128-AC|13",3,"INCOV128-AC","Expanded",0.00793650793650794,"Mild_98","Mild","Expanded_Mild"
"750","INCOV128-AC|2",7,"INCOV128-AC","Expanded",0.0185185185185185,"Mild_98","Mild","Expanded_Mild"
"751","INCOV128-AC|3",19,"INCOV128-AC","Expanded",0.0502645502645503,"Mild_98","Mild","Expanded_Mild"
"752","INCOV128-AC|5",82,"INCOV128-AC","Expanded",0.216931216931217,"Mild_98","Mild","Expanded_Mild"
"753","INCOV128-AC|9",3,"INCOV128-AC","Expanded",0.00793650793650794,"Mild_98","Mild","Expanded_Mild"
"754","INCOV131-AC|0",66,"INCOV131-AC","Expanded",0.146017699115044,"Mild_99","Mild","Expanded_Mild"
"755","INCOV131-AC|10",5,"INCOV131-AC","Expanded",0.0110619469026549,"Mild_99","Mild","Expanded_Mild"
"756","INCOV131-AC|13",1,"INCOV131-AC","Expanded",0.00221238938053097,"Mild_99","Mild","Expanded_Mild"
"757","INCOV131-AC|2",12,"INCOV131-AC","Expanded",0.0265486725663717,"Mild_99","Mild","Expanded_Mild"
"758","INCOV131-AC|3",29,"INCOV131-AC","Expanded",0.0641592920353982,"Mild_99","Mild","Expanded_Mild"
"759","INCOV131-AC|5",105,"INCOV131-AC","Expanded",0.232300884955752,"Mild_99","Mild","Expanded_Mild"
"760","INCOV131-AC|7",1,"INCOV131-AC","Expanded",0.00221238938053097,"Mild_99","Mild","Expanded_Mild"
"761","INCOV131-AC|9",14,"INCOV131-AC","Expanded",0.0309734513274336,"Mild_99","Mild","Expanded_Mild"
"762","INCOV001-AC|0",19,"INCOV001-AC","Expanded",0.139705882352941,"Moderate_1","Moderate","Expanded_Moderate"
"763","INCOV001-AC|10",2,"INCOV001-AC","Expanded",0.0147058823529412,"Moderate_1","Moderate","Expanded_Moderate"
"764","INCOV001-AC|13",3,"INCOV001-AC","Expanded",0.0220588235294118,"Moderate_1","Moderate","Expanded_Moderate"
"765","INCOV001-AC|2",2,"INCOV001-AC","Expanded",0.0147058823529412,"Moderate_1","Moderate","Expanded_Moderate"
"766","INCOV001-AC|3",16,"INCOV001-AC","Expanded",0.117647058823529,"Moderate_1","Moderate","Expanded_Moderate"
"767","INCOV001-AC|5",3,"INCOV001-AC","Expanded",0.0220588235294118,"Moderate_1","Moderate","Expanded_Moderate"
"768","INCOV001-AC|9",3,"INCOV001-AC","Expanded",0.0220588235294118,"Moderate_1","Moderate","Expanded_Moderate"
"769","INCOV018-BL|0",2,"INCOV018-BL","Expanded",0.0606060606060606,"Moderate_10","Moderate","Expanded_Moderate"
"770","INCOV018-BL|10",1,"INCOV018-BL","Expanded",0.0303030303030303,"Moderate_10","Moderate","Expanded_Moderate"
"771","INCOV018-BL|2",1,"INCOV018-BL","Expanded",0.0303030303030303,"Moderate_10","Moderate","Expanded_Moderate"
"772","INCOV018-BL|3",21,"INCOV018-BL","Expanded",0.636363636363636,"Moderate_10","Moderate","Expanded_Moderate"
"773","INCOV018-BL|5",1,"INCOV018-BL","Expanded",0.0303030303030303,"Moderate_10","Moderate","Expanded_Moderate"
"774","INCOV019-AC|0",28,"INCOV019-AC","Expanded",0.106060606060606,"Moderate_11","Moderate","Expanded_Moderate"
"775","INCOV019-AC|10",5,"INCOV019-AC","Expanded",0.0189393939393939,"Moderate_11","Moderate","Expanded_Moderate"
"776","INCOV019-AC|13",1,"INCOV019-AC","Expanded",0.00378787878787879,"Moderate_11","Moderate","Expanded_Moderate"
"777","INCOV019-AC|3",28,"INCOV019-AC","Expanded",0.106060606060606,"Moderate_11","Moderate","Expanded_Moderate"
"778","INCOV019-AC|5",6,"INCOV019-AC","Expanded",0.0227272727272727,"Moderate_11","Moderate","Expanded_Moderate"
"779","INCOV019-BL|0",24,"INCOV019-BL","Expanded",0.0879120879120879,"Moderate_12","Moderate","Expanded_Moderate"
"780","INCOV019-BL|10",6,"INCOV019-BL","Expanded",0.021978021978022,"Moderate_12","Moderate","Expanded_Moderate"
"781","INCOV019-BL|13",3,"INCOV019-BL","Expanded",0.010989010989011,"Moderate_12","Moderate","Expanded_Moderate"
"782","INCOV019-BL|3",17,"INCOV019-BL","Expanded",0.0622710622710623,"Moderate_12","Moderate","Expanded_Moderate"
"783","INCOV019-BL|5",2,"INCOV019-BL","Expanded",0.00732600732600733,"Moderate_12","Moderate","Expanded_Moderate"
"784","INCOV023-AC|0",39,"INCOV023-AC","Expanded",0.11854103343465,"Moderate_13","Moderate","Expanded_Moderate"
"785","INCOV023-AC|10",7,"INCOV023-AC","Expanded",0.0212765957446809,"Moderate_13","Moderate","Expanded_Moderate"
"786","INCOV023-AC|2",1,"INCOV023-AC","Expanded",0.00303951367781155,"Moderate_13","Moderate","Expanded_Moderate"
"787","INCOV023-AC|3",86,"INCOV023-AC","Expanded",0.261398176291793,"Moderate_13","Moderate","Expanded_Moderate"
"788","INCOV023-AC|5",9,"INCOV023-AC","Expanded",0.027355623100304,"Moderate_13","Moderate","Expanded_Moderate"
"789","INCOV023-AC|7",8,"INCOV023-AC","Expanded",0.0243161094224924,"Moderate_13","Moderate","Expanded_Moderate"
"790","INCOV023-BL|0",17,"INCOV023-BL","Expanded",0.0669291338582677,"Moderate_14","Moderate","Expanded_Moderate"
"791","INCOV023-BL|10",1,"INCOV023-BL","Expanded",0.00393700787401575,"Moderate_14","Moderate","Expanded_Moderate"
"792","INCOV023-BL|13",4,"INCOV023-BL","Expanded",0.015748031496063,"Moderate_14","Moderate","Expanded_Moderate"
"793","INCOV023-BL|2",11,"INCOV023-BL","Expanded",0.0433070866141732,"Moderate_14","Moderate","Expanded_Moderate"
"794","INCOV023-BL|3",66,"INCOV023-BL","Expanded",0.259842519685039,"Moderate_14","Moderate","Expanded_Moderate"
"795","INCOV023-BL|5",3,"INCOV023-BL","Expanded",0.0118110236220472,"Moderate_14","Moderate","Expanded_Moderate"
"796","INCOV023-BL|7",37,"INCOV023-BL","Expanded",0.145669291338583,"Moderate_14","Moderate","Expanded_Moderate"
"797","INCOV023-BL|9",1,"INCOV023-BL","Expanded",0.00393700787401575,"Moderate_14","Moderate","Expanded_Moderate"
"798","INCOV024-BL|0",72,"INCOV024-BL","Expanded",0.140350877192982,"Moderate_15","Moderate","Expanded_Moderate"
"799","INCOV024-BL|10",2,"INCOV024-BL","Expanded",0.00389863547758285,"Moderate_15","Moderate","Expanded_Moderate"
"800","INCOV024-BL|13",7,"INCOV024-BL","Expanded",0.01364522417154,"Moderate_15","Moderate","Expanded_Moderate"
"801","INCOV024-BL|2",11,"INCOV024-BL","Expanded",0.0214424951267057,"Moderate_15","Moderate","Expanded_Moderate"
"802","INCOV024-BL|3",181,"INCOV024-BL","Expanded",0.352826510721248,"Moderate_15","Moderate","Expanded_Moderate"
"803","INCOV024-BL|5",24,"INCOV024-BL","Expanded",0.0467836257309941,"Moderate_15","Moderate","Expanded_Moderate"
"804","INCOV024-BL|9",11,"INCOV024-BL","Expanded",0.0214424951267057,"Moderate_15","Moderate","Expanded_Moderate"
"805","INCOV027-BL|0",35,"INCOV027-BL","Expanded",0.103244837758112,"Moderate_16","Moderate","Expanded_Moderate"
"806","INCOV027-BL|10",2,"INCOV027-BL","Expanded",0.00589970501474926,"Moderate_16","Moderate","Expanded_Moderate"
"807","INCOV027-BL|13",5,"INCOV027-BL","Expanded",0.0147492625368732,"Moderate_16","Moderate","Expanded_Moderate"
"808","INCOV027-BL|2",7,"INCOV027-BL","Expanded",0.0206489675516224,"Moderate_16","Moderate","Expanded_Moderate"
"809","INCOV027-BL|3",28,"INCOV027-BL","Expanded",0.0825958702064897,"Moderate_16","Moderate","Expanded_Moderate"
"810","INCOV027-BL|5",6,"INCOV027-BL","Expanded",0.0176991150442478,"Moderate_16","Moderate","Expanded_Moderate"
"811","INCOV027-BL|7",1,"INCOV027-BL","Expanded",0.00294985250737463,"Moderate_16","Moderate","Expanded_Moderate"
"812","INCOV028-AC|0",14,"INCOV028-AC","Expanded",0.105263157894737,"Moderate_17","Moderate","Expanded_Moderate"
"813","INCOV028-AC|10",12,"INCOV028-AC","Expanded",0.0902255639097744,"Moderate_17","Moderate","Expanded_Moderate"
"814","INCOV028-AC|2",31,"INCOV028-AC","Expanded",0.233082706766917,"Moderate_17","Moderate","Expanded_Moderate"
"815","INCOV028-AC|3",5,"INCOV028-AC","Expanded",0.037593984962406,"Moderate_17","Moderate","Expanded_Moderate"
"816","INCOV028-AC|5",42,"INCOV028-AC","Expanded",0.315789473684211,"Moderate_17","Moderate","Expanded_Moderate"
"817","INCOV028-BL|0",11,"INCOV028-BL","Expanded",0.0662650602409639,"Moderate_18","Moderate","Expanded_Moderate"
"818","INCOV028-BL|10",14,"INCOV028-BL","Expanded",0.0843373493975904,"Moderate_18","Moderate","Expanded_Moderate"
"819","INCOV028-BL|2",29,"INCOV028-BL","Expanded",0.174698795180723,"Moderate_18","Moderate","Expanded_Moderate"
"820","INCOV028-BL|3",26,"INCOV028-BL","Expanded",0.156626506024096,"Moderate_18","Moderate","Expanded_Moderate"
"821","INCOV028-BL|5",14,"INCOV028-BL","Expanded",0.0843373493975904,"Moderate_18","Moderate","Expanded_Moderate"
"822","INCOV028-BL|7",1,"INCOV028-BL","Expanded",0.00602409638554217,"Moderate_18","Moderate","Expanded_Moderate"
"823","INCOV030-AC|0",74,"INCOV030-AC","Expanded",0.355769230769231,"Moderate_19","Moderate","Expanded_Moderate"
